code,source,name,latitude,longitude,timezone,is_visible,is_major,iata_type,default_language,is_deleted,cities_id,is_active,is_military
KIB,OAG,Ivanof Bay,55.9,-159.48333,-900,t,NULL,3,en-us,f,NULL,f,f
KIC,OAG,King City,36.23333,-121.11667,-800,t,f,9,en-us,f,1196edb0-45c5-4af9-8e5e-4e5fccff6226,f,f
KID,OAG,Kristianstad Airport,55.92167,14.08556,100,t,t,2,en-us,f,c832d622-d374-4382-9fcd-df58189afe5c,t,f
KIE,OAG,Kieta Airport,-6.30611,155.72861,1100,t,f,9,en-us,f,41c6605a-4717-4840-b047-ccc07571e65c,t,f
KIF,OAG,Kingfisher Lake Airport,53.0125,-89.85583,-600,t,t,2,en-us,f,d384cc81-62a5-401c-96c2-983cf945e441,t,f
KIG,OAG,Koingnaas,-30.2,17.26667,200,t,NULL,3,en-us,f,NULL,f,f
KIH,OAG,Kish Island Airport,26.5275,53.97917,330,t,t,2,en-us,f,4d98e839-0af3-44ff-b341-9d5069497d56,t,f
KII,OAG,Kibuli,-9.01667,142.69528,1000,t,NULL,3,en-us,f,NULL,f,f
KIJ,OAG,Niigata Airport,37.95583,139.12083,900,t,t,2,en-us,f,80e0de06-966c-45ba-97e1-f020a0236144,t,f
KIK,OAG,Kirkuk,35.51667,44.3,300,t,NULL,3,en-us,f,NULL,f,f
KIL,OAG,Kilwa,-9.3,28.38333,200,t,NULL,3,en-us,f,NULL,f,f
KIM,OAG,Kimberley Airport,-28.80278,24.76528,200,t,t,2,en-us,f,38660705-3baf-4b27-8b15-b8b17f83f99e,t,f
KIN,OAG,Norman Manley Intl Airport,17.93556,-76.7875,-500,t,t,2,en-us,f,d66f72b4-43d8-4600-8f4c-b7d87f9c5071,t,f
KIO,OAG,Kili Island Airport,5.64389,169.12444,1200,t,NULL,3,en-us,f,NULL,t,f
KIP,OAG,Wichita Falls Kickapoo Downtown Airport,32.86667,-98.48333,-600,t,NULL,3,en-us,f,NULL,f,f
KIQ,OAG,Kira,-7.63333,147.08333,1000,t,f,9,en-us,f,f9a2c53f-4276-439a-a385-7386e4c40818,f,f
KIR,OAG,Kerry Airport,52.18083,-9.52389,0,t,t,2,en-us,f,1807a9bd-31e3-4217-9754-a7879ea9a242,t,f
KIS,OAG,Kisumu Airport,-0.08556,34.72972,300,t,t,1,en-us,f,d6782eb5-3770-40ae-a23f-22e7c2882fb5,t,f
KIT,OAG,Kythira Airport,36.27417,23.01694,200,t,t,2,en-us,f,6cff9c7c-701c-45cc-aa8a-2dcb1c57102d,t,f
KIU,OAG,Kiunga,-1.75,41.48333,300,t,NULL,3,en-us,f,NULL,f,f
KIV,OAG,Chisinau Airport,46.92778,28.93083,200,t,t,2,en-us,f,caa435b1-c134-4cb4-818c-2ad81adf5e17,t,f
KIW,OAG,Kitwe,-12.90056,28.15056,200,t,f,9,en-us,f,6f302f79-4751-4fb4-82a3-d6ad5488cb56,f,f
KIX,OAG,Osaka Kansai Intl Airport,34.42722,135.24417,900,t,t,1,en-us,f,e6000a9e-f2a7-4011-a90b-906e806a1b9e,t,f
KIY,OAG,Kilwa Masoko Airport,-8.91028,39.50861,300,t,f,9,en-us,f,c851d470-0c94-46c6-b828-6474d19f099b,t,f
KIZ,OAG,Kikinonda,-8.65,147.91667,1000,t,NULL,3,en-us,f,NULL,f,f
KJA,OAG,Krasnoyarsk Airport,56.17306,92.49333,700,t,t,2,en-us,f,cc304a2a-dd37-4acc-87d6-8a3790f3d7c3,t,f
KJB,OAG,Kimsquit,52.8,-127.1,-800,t,NULL,3,en-us,f,NULL,f,f
KJH,OAG,Huang Ping Airport,26.97194,107.9875,800,t,NULL,3,en-us,f,NULL,t,f
KJI,OAG,Burqin,48.22167,86.99611,800,t,f,9,en-us,f,fc2035e9-e366-4345-803d-d5d1fa4039ed,f,f
KJK,OAG,Kortrijk,50.81722,3.20472,100,t,f,9,en-us,f,e728ab7c-37d3-4b19-a61c-ad64e8d9cacf,f,f
KJN,OAG,Kenana,13.16667,32.71667,300,t,NULL,3,en-us,f,NULL,f,f
KJP,OAG,Kerama,26.16667,127.3,900,t,NULL,3,en-us,f,NULL,f,f
KJU,OAG,Kamiraba,-2.88333,151.25,1000,t,NULL,3,en-us,f,NULL,f,f
KKA,OAG,Koyuk Airport,64.93889,-161.15528,-900,t,t,2,en-us,f,b1def423-e9f1-4d3d-8ef5-40f901c12bdb,t,f
KKB,OAG,Kitoi Bay,58.19056,-152.36778,-900,t,t,2,en-us,f,bb44e1fd-7ce6-45a0-9826-6cc2a1d509ca,t,f
KKC,OAG,Khon Kaen Airport,16.46444,102.78222,700,t,t,2,en-us,f,d7ed2665-b696-4fad-9d27-aa3b40704830,t,f
KKD,OAG,Kokoda,-8.88333,147.73333,1000,t,f,9,en-us,f,fb38cf1d-857a-4e7e-b9d9-5105c09ed7f1,f,f
KKE,OAG,Kerikeri Airport,-35.25778,173.91194,1200,t,t,2,en-us,f,664b8756-c31f-4a04-ba96-c36259cad708,t,f
KKG,OAG,Konawaruk,5.21667,-59,-400,t,NULL,3,en-us,f,NULL,f,f
KKH,OAG,Kongiganak Airport,59.96028,-162.88139,-900,t,t,2,en-us,f,7369aa90-f34f-4e60-b831-e713ca9ee0f7,t,f
KKI,OAG,Akiachak Airport,60.90528,-161.42389,-900,t,t,2,en-us,f,e419f315-38f8-4d67-b774-f42b52e5f801,t,f
KKJ,OAG,Kitakyushu Airport,33.84583,131.03472,900,t,t,2,en-us,f,09b3e47a-56f5-46b9-ba0c-41ebf32afcb1,t,f
KKK,OAG,Kalakaket Creek,64.41667,-156.83333,-900,t,NULL,3,en-us,f,NULL,f,f
KKL,OAG,Karluk Lake,57.36667,-154.01667,-900,t,NULL,3,en-us,f,NULL,f,f
KKM,OAG,Lop Buri,14.87472,100.66361,700,t,NULL,3,en-us,f,NULL,f,f
KKN,OAG,Kirkenes Airport,69.72583,29.89139,100,t,t,1,en-us,f,b3e5a2a8-7d0b-4307-b28b-b83737a4abd8,t,f
KKO,OAG,Kaikohe,-35.45,173.81667,1200,t,NULL,3,en-us,f,NULL,f,f
KKP,OAG,Koolburra,-15.58333,143.95,1000,t,NULL,3,en-us,f,NULL,f,f
KKQ,OAG,Krasnoselkup,65.7,82.45,500,t,t,2,en-us,f,7a7318c2-ab53-4001-a4c0-46633dc0e696,f,f
KKR,OAG,Kaukura Airport,-15.66333,-146.88472,-1000,t,t,2,en-us,f,45a07b7a-55fd-4ecd-90af-ba209049ecac,t,f
KKT,OAG,Kentland,40.76667,-87.45,-600,t,f,9,en-us,f,1f624bd0-7f5a-473c-80b4-ab3062566515,f,f
KKU,OAG,Ekuk,58.81111,-158.56167,-900,t,t,2,en-us,f,55a5b171-e780-457e-a31f-35f3e3b8649c,f,f
KKW,OAG,Kikwit,-5.41667,18.95,100,t,NULL,3,en-us,f,NULL,f,f
KKX,OAG,Kikai Airport,28.32167,129.92667,900,t,f,9,en-us,f,b0c0bf82-ae1c-4b93-bcd2-0703d78908f2,t,f
KKY,OAG,Kilkenny,52.65083,-7.29611,0,t,f,9,en-us,f,edac266a-73df-49e7-85d1-6f54beef3b84,f,f
KKZ,OAG,Koh Kong,11.63333,102.96667,700,t,NULL,3,en-us,f,NULL,f,f
KLB,OAG,Kalabo Airport,-14.99889,22.64833,200,t,NULL,3,en-us,f,NULL,t,f
KLC,OAG,Kaolack,14.08333,-16.5,0,t,NULL,3,en-us,f,NULL,f,f
KLD,OAG,Tver,56.82472,35.75778,300,t,NULL,3,en-us,f,NULL,f,f
KLE,OAG,Kaele,10.1,14.45,100,t,NULL,3,en-us,f,NULL,f,f
KLF,OAG,Kaluga Airport,54.54861,36.37167,300,t,NULL,3,en-us,f,NULL,t,f
KLG,OAG,Kalskag Airport,61.53583,-160.34778,-900,t,t,2,en-us,f,79e8fd40-23e8-4ed9-95a7-2faefa02d95d,t,f
KLH,OAG,Kolhapur,16.66472,74.28944,530,t,f,9,en-us,f,84134a8b-1b39-4b8a-b05c-b32f354b9b73,f,f
KLI,OAG,Kotakoli,-4.16667,21.75,100,t,NULL,3,en-us,f,NULL,f,f
KLK,OAG,Kalokol,3.51667,35.83333,300,t,NULL,3,en-us,f,NULL,f,f
KLL,OAG,Levelock Airport,59.12611,-156.86083,-900,t,t,2,en-us,f,57f436be-f2a3-44dc-87b3-de2c22f6bdd6,t,f
KLM,OAG,Kalaleh,37.38306,55.45389,330,t,NULL,3,en-us,f,NULL,f,f
KLN,OAG,Larsen Bay Airport,57.53444,-153.97778,-900,t,t,2,en-us,f,0f0ab14a-f783-4200-a189-6b2c53956b07,t,f
KLO,OAG,Kalibo Airport,11.68444,122.38111,800,t,t,2,en-us,f,a38a3887-c2af-4630-91a1-1bfdbaf3aaa0,t,f
KLP,OAG,Seruyan,-3.37583,112.53611,700,t,NULL,3,en-us,f,NULL,f,f
KLQ,OAG,Keluang,-2.6,103.95,700,t,NULL,3,en-us,f,NULL,f,f
KLR,OAG,Kalmar Airport,56.68556,16.2875,100,t,t,2,en-us,f,af323063-bdc7-47dc-879c-b07154596534,t,f
KLS,OAG,Kelso,46.15,-122.9,-800,t,f,9,en-us,f,81f32c14-0143-4194-b82d-806df975d3b6,f,f
KLU,OAG,Klagenfurt Airport,46.64278,14.33778,100,t,t,2,en-us,f,1250f6cd-5841-474b-a8b1-fe596af0a018,t,f
KLV,OAG,Karlovy Vary Airport,50.20306,12.915,100,t,t,2,en-us,f,a1dfbeb5-582d-4287-8f30-34926d0dc7a5,t,f
KLW,OAG,Klawock Airport,55.57917,-133.07611,-900,t,t,2,en-us,f,b5dc0e20-1f91-4f85-b4f8-1b33b6781e0b,t,f
KLX,OAG,Kalamata Airport,37.06833,22.02556,200,t,t,2,en-us,f,0a3d8d0e-44f8-43b1-b94c-b18c12dc02ac,t,f
KLY,OAG,Kalima,-2.58333,26.73333,200,t,NULL,3,en-us,f,NULL,f,f
KLZ,OAG,Kleinsee,-29.68333,17.06667,200,t,f,9,en-us,f,e5967323-f769-4ca1-976b-5919e36422d8,f,f
KMA,OAG,Kerema,-7.96361,145.77139,1000,t,t,2,en-us,f,772cd509-c4d2-4fe9-826d-e70f0d319c3b,f,f
KMB,OAG,Koinambe,-5.5,144.61667,1000,t,NULL,3,en-us,f,NULL,f,f
KMC,OAG,King Khalid Military City Airport,27.90083,45.52833,300,t,t,2,en-us,f,6e3ff6bb-e322-4e6a-9304-8b08fc2341bd,t,f
KMD,OAG,Mandji,-1.66667,10.41667,100,t,NULL,3,en-us,f,NULL,f,f
KME,OAG,Cyangugu Airport,-2.46222,28.90806,200,t,t,2,en-us,f,c68e458e-2ed9-4370-9b34-97f129339714,t,f
KMF,OAG,Kamina,-7.25,145.53333,1000,t,f,9,en-us,f,8c381aba-4bce-403f-94c4-f13ddde5fbfc,f,f
KMG,OAG,Kunming Airport,24.99222,102.74361,800,t,t,2,en-us,f,b8eaad7d-2d89-40fb-9e60-f5a6598b0389,t,f
KMH,OAG,Kuruman,-27.46667,23.41667,200,t,NULL,3,en-us,f,NULL,f,f
KMI,OAG,Miyazaki Airport,31.87722,131.44861,900,t,t,1,en-us,f,74b0f5f9-08f2-4bc7-b012-dc36c870f4c4,t,f
KMJ,OAG,Kumamoto Airport,32.83722,130.855,900,t,t,2,en-us,f,2aa481b6-ab9e-4014-a80f-2c9c92368405,t,f
KMK,OAG,Makabana,-3.48333,12.61667,100,t,NULL,3,en-us,f,NULL,f,f
KML,OAG,Kamileroi,-19.5,140.08333,1000,t,NULL,3,en-us,f,NULL,f,f
KMM,OAG,Kimam,-7.96667,138.9,900,t,f,9,en-us,f,0c90f78b-27d7-46f6-bb17-c9b7983f24bd,f,f
KMN,OAG,Kamina Airport,-8.64111,25.25,200,t,f,9,en-us,f,d44401ee-3219-45be-a240-2b57afadfce6,t,f
KMO,OAG,Manokotak Airport,58.98972,-159.05056,-900,t,t,2,en-us,f,3543cfbc-25a3-4ee5-9215-f8506c225b74,t,f
KMP,OAG,Keetmanshoop,-26.53333,18.1,100,t,f,9,en-us,f,3057b4e2-66ff-4603-a952-fae9e51d1983,f,f
KMQ,OAG,Komatsu Airport,36.39472,136.40667,900,t,t,2,en-us,f,a771d2e2-7962-4dbf-bcbd-effa071b0ce6,t,f
KMR,OAG,Karimui,-6.5,144.83333,1000,t,f,9,en-us,f,555fcc2b-3933-4571-b3bd-cc6a1cb92134,f,f
KMS,OAG,Kumasi Airport,6.71444,-1.59083,0,t,t,2,en-us,f,7c2952de-a437-4c53-acf7-b6e2c71a7e6e,t,f
KMT,OAG,Kampot,10.63333,104.16667,700,t,f,9,en-us,f,4219d737-d137-4d1f-9c92-9102ff08a378,f,f
KMU,OAG,Kisimayu Airport,-0.37722,42.45944,300,t,f,9,en-us,f,2bfbbd0c-21a4-4a99-91d6-b5f20831432a,t,f
KMV,OAG,Kalemyo Airport,23.18889,94.05194,630,t,t,2,en-us,f,f9533f1f-6364-4a81-a90b-730fbd8c96c2,t,f
KMW,OAG,Kostroma,57.75,40.93333,300,t,f,9,en-us,f,98bc0e8e-1c8c-487e-acbd-8fd0b0519e92,f,f
KMX,OAG,Khamis Mushait,18.3,42.8,300,t,f,9,en-us,f,08b61efd-bc5a-4a9f-921e-46a906cf0d56,f,f
KMY,OAG,Moser Bay,57.00139,-154.15167,-900,t,f,9,en-us,f,b2e644b3-924a-4005-8d6e-8b2719d43b19,t,f
KMZ,OAG,Kaoma,-14.8,24.78333,200,t,NULL,3,en-us,f,NULL,f,f
KNA,OAG,Vina Del Mar,-32.94972,-71.47889,-400,t,f,9,en-us,f,4dd22d8f-4676-4946-85e0-277f575d849b,f,f
KNB,OAG,Kanab,37.25,-112.83333,-700,t,NULL,3,en-us,f,NULL,f,f
KND,OAG,Kindu,-2.91917,25.91528,200,t,t,2,en-us,f,a8b29bed-8ed3-463f-9470-90c704cb34cd,f,f
KNE,OAG,Kanainj,-5.28333,144.7,1000,t,NULL,3,en-us,f,NULL,f,f
KNF,OAG,King's Lynn,52.75,0.4,0,t,f,9,en-us,f,5d3236db-1b6b-4a22-92b7-1dc68f69ee0a,f,f
KNG,OAG,Utarom Airport,-3.64444,133.69556,900,t,t,2,en-us,f,8ebe2517-1b72-488a-b197-e82500eae53e,t,f
KNH,OAG,Kinmen Airport,24.42972,118.36167,800,t,t,1,en-us,f,30b450a0-880d-464b-a379-76c50ac81c57,t,f
KNI,OAG,Katanning,-33.7,117.55,800,t,NULL,3,en-us,f,NULL,f,f
KNJ,OAG,Kindamba,-3.73333,14.21667,100,t,NULL,3,en-us,f,NULL,f,f
KNK,OAG,Kokhanok Airport,59.43333,-154.80361,-900,t,t,2,en-us,f,dc233364-c2e1-4622-a6d2-5f16cb619a39,t,f
KNL,OAG,Kelanoa,-6,147.5,1000,t,NULL,3,en-us,f,NULL,f,f
KNM,OAG,Kaniama,-7.58333,24.15,200,t,NULL,3,en-us,f,NULL,f,f
KNN,OAG,Kankan,10.36667,-9.23333,0,t,NULL,3,en-us,f,NULL,f,f
KNO,OAG,Medan Kuala Namu Airport,3.63778,98.87194,700,t,t,2,en-us,f,86f35d4d-d81b-4c34-b873-049d37a84583,t,f
KNP,OAG,Capanda,-9.76694,15.45028,100,t,NULL,3,en-us,f,NULL,f,f
KNQ,OAG,Kone Airport,-21.05389,164.83889,1100,t,t,2,en-us,f,d8686f02-ae55-4da2-a00e-0b19f7114d7c,t,f
KNR,OAG,Kangan,27.81667,52.35,330,t,NULL,3,en-us,f,NULL,f,f
KNS,OAG,King Island Airport,-39.8775,143.87833,1000,t,t,2,en-us,f,d4c2c608-cbf9-4953-afd1-0ec27171cc96,t,f
KNT,OAG,Kennett,36.23333,-90.05,-600,t,f,9,en-us,f,62fec47b-c160-49c3-aaeb-4da5fcd027e8,f,f
KNU,OAG,Kanpur Airport,26.44056,80.36722,530,t,t,2,en-us,f,672798c4-d5f1-4109-9973-8dd36b6abe12,t,f
KNW,OAG,New Stuyahok Airport,59.45056,-157.32861,-900,t,t,2,en-us,f,69521ed7-c891-4dc2-8a03-9b95d54a5f9a,t,f
KNX,OAG,Kununurra Airport,-15.77806,128.7075,800,t,t,2,en-us,f,ee1c86e7-f343-4224-bdf4-fdcf1015500a,t,f
KNZ,OAG,Kenieba,12.83333,-11.25,0,t,NULL,3,en-us,f,NULL,f,f
KOA,OAG,Kona Airport,19.73889,-156.04556,-1000,t,t,1,en-us,f,bf38cd72-6499-4327-b78d-56b793a87761,t,f
KOB,OAG,Koutaba,5,10.00833,100,t,f,9,en-us,f,ea59781a-6869-4d97-9858-2c6dacdb2d7d,f,f
KOC,OAG,Koumac Airport,-20.54639,164.25556,1100,t,t,2,en-us,f,232c88f9-3d94-4bff-8e14-64aece8283e4,t,f
KOD,OAG,Kotabangun,-0.26667,116.58333,800,t,NULL,3,en-us,f,NULL,f,f
KOE,OAG,Kupang Airport,-10.17167,123.67111,800,t,t,2,en-us,f,d46b6dc6-b354-41a7-83ca-ac505dc09cc8,t,f
KOF,OAG,Komatipoort,-25.43333,31.93333,200,t,NULL,3,en-us,f,NULL,f,f
KOG,OAG,Khong,14.1,105.83333,700,t,NULL,3,en-us,f,NULL,f,f
KOH,OAG,Koolatah,-15.96667,142.41667,1000,t,f,9,en-us,f,d1ec51df-1e96-4b01-94a1-c71392c261f5,f,f
KOI,OAG,Kirkwall Airport,58.95778,-2.90528,0,t,t,2,en-us,f,90f8f940-a48f-41d8-b733-2c02800a2bb3,t,f
KOJ,OAG,Kagoshima Airport,31.80333,130.71944,900,t,t,2,en-us,f,1762d9a0-2185-484c-84d3-3364cdf414da,t,f
KOK,OAG,Kokkola/Pietarsaari Airport,63.72111,23.14306,200,t,t,2,en-us,f,9a5c11d0-ded7-4a65-b6de-910038bf0ad4,t,f
KOL,OAG,Koumbala,8.5,21.25,100,t,NULL,3,en-us,f,NULL,f,f
KOM,OAG,Komo-Manda,-6.14833,143.6575,1000,t,NULL,3,en-us,f,NULL,f,f
KON,OAG,Kontum,14.35611,108.01556,700,t,NULL,3,en-us,f,NULL,f,f
KOO,OAG,Kongolo,-5.39417,26.99111,200,t,f,9,en-us,f,7f1ec264-5d2a-4dd3-a750-2a1a94c1b027,f,f
KOP,OAG,Nakhon Phanom Airport,17.38528,104.64194,700,t,t,2,en-us,f,74268d6d-08b8-46d3-9f10-6d5133a3561b,t,f
KOQ,OAG,Koethen,51.71667,11.95,100,t,NULL,3,en-us,f,NULL,f,f
KOR,OAG,Kokoro,-7.81667,146.55,1000,t,f,9,en-us,f,479976ab-9f3e-4bfd-871a-87503be29940,f,f
KOS,OAG,Sihanoukville Airport,10.57972,103.63694,700,t,t,2,en-us,f,501cc7ed-f44e-4ffa-bc19-1872e151283a,t,f
KOT,OAG,Kotlik Airport,63.0325,-163.53056,-900,t,t,2,en-us,f,b7dabdb9-3c14-4ae8-abcb-e2b8f9bf344d,t,f
KOU,OAG,Koulamoutou Airport,-1.18472,12.44139,100,t,f,9,en-us,f,1b9a21bc-4e07-4af6-ac79-6f309379c337,t,f
KOV,OAG,Kokshetau Airport,53.32917,69.59472,600,t,f,9,en-us,f,4ab896a1-7acc-4afe-9b91-797bd6a5e378,t,f
KOW,OAG,Ganzhou Airport,25.85139,114.77528,800,t,t,2,en-us,f,f30e8084-cdc1-4f6e-b01a-255d2f825b4f,t,f
KOX,OAG,Kokonao,-4.53333,136.55,900,t,NULL,3,en-us,f,NULL,f,f
KOY,OAG,Olga Bay,57.16028,-154.22917,-900,t,f,9,en-us,f,0690fe66-ed29-4dab-a982-2a69ca347152,t,f
KOZ,OAG,Ouzinkie Airport,57.92556,-152.49667,-900,t,t,2,en-us,f,de582922-b163-4cb1-bf0b-fd9fadf28d74,t,f
KPA,OAG,Kopiago,-5.58333,145.41667,1000,t,f,9,en-us,f,7a879f39-ff06-4d25-ba63-272d15fb5d24,f,f
KPB,OAG,Point Baker Airport,56.35194,-133.62222,-900,t,t,2,en-us,f,a46b8225-b8e9-4674-9c9d-8e550f3fad5a,t,f
KPC,OAG,Port Clarence,65.25,-166.85,-900,t,f,9,en-us,f,8376b337-8ff4-4be5-b288-217db4166804,f,f
KPE,OAG,Yapsiei,-4.63333,141.1,1000,t,NULL,3,en-us,f,NULL,f,f
KPF,OAG,Kondubol,-8.53333,142.51667,1000,t,NULL,3,en-us,f,NULL,f,f
KPG,OAG,Kurupung,6.46667,-59.16667,-400,t,NULL,3,en-us,f,NULL,f,f
KPH,OAG,Ko Pha Ngan,9.49722,99.92917,700,t,NULL,3,en-us,f,NULL,f,f
KPI,OAG,Kapit,2,112.91667,800,t,f,9,en-us,f,4d6dbc1e-109c-4801-9a50-fdae92d91c72,f,f
KPL,OAG,Kapal,-8.63333,142.82444,1000,t,NULL,3,en-us,f,NULL,f,f
KPM,OAG,Kompiam,-5.38333,143.93333,1000,t,NULL,3,en-us,f,NULL,f,f
KPN,OAG,Kipnuk Airport,59.93528,-164.03194,-900,t,t,2,en-us,f,26a0f8ad-b21f-4009-9dda-9f4feae37960,t,f
KPO,OAG,Pohang Airport,35.98778,129.42056,900,t,t,2,en-us,f,aa490d55-7a18-4f0b-821e-bc5b0584b315,t,f
KPP,OAG,Kalpowar,-14.88333,144.21667,1000,t,NULL,3,en-us,f,NULL,f,f
KPR,OAG,Port Williams,58.48861,-152.58306,-900,t,t,2,en-us,f,ce361aeb-5e0c-4b32-a4b5-c5991d1a2f75,t,f
KPS,OAG,Kempsey,-31.06667,152.76667,1000,t,f,9,en-us,f,bf60ac95-52ce-4d78-a233-1d8d69c17a6d,f,f
KPT,OAG,Jackpot,41.96667,-114.66667,-800,t,NULL,3,en-us,f,NULL,f,f
KPV,OAG,Perryville Airport,55.90667,-159.16083,-900,t,t,2,en-us,f,53ef0c88-9914-4079-afd9-b12ebc538220,t,f
KPW,OAG,Keperveyem Airport,67.845,166.13972,1200,t,NULL,3,en-us,f,NULL,t,f
KPY,OAG,Port Bailey,57.93056,-153.04,-900,t,t,2,en-us,f,46cb4200-4aab-4804-aee3-dadfc3b54e40,t,f
KQA,OAG,Akutan,54.13306,-165.78083,-900,t,t,2,en-us,f,d8e4feb2-11e6-454f-8310-3f46e6bf1dde,t,f
KQB,OAG,Koonibba,-31.96667,133.45,930,t,NULL,3,en-us,f,NULL,f,f
KQL,OAG,Kol,-5.73333,144.85,1000,t,NULL,3,en-us,f,NULL,f,f
KQR,OAG,Kararra,-29.20806,151.56528,1000,t,NULL,3,en-us,f,NULL,f,f
KQT,OAG,Qurghonteppa Airport,37.86722,68.86472,500,t,f,9,en-us,f,83f6705c-9e11-416d-898c-a8e8a3fd9cde,t,f
KRA,OAG,Kerang,-35.75,143.93333,1000,t,f,9,en-us,f,de76b22d-cbaf-449b-a716-2b13c196433e,f,f
KRB,OAG,Karumba,-17.45278,140.83278,1000,t,t,1,en-us,f,4a578d81-127f-47e2-a067-e50d117c2f67,f,f
KRC,OAG,Kerinci,-2.09333,101.46917,700,t,t,2,en-us,f,a48efd58-48df-4837-bb8c-a27dd6454f24,f,f
KRD,OAG,Kurundi Station,-20.5,134.63333,930,t,NULL,3,en-us,f,NULL,f,f
KRE,OAG,Kirundo,-2.55,30.1,200,t,f,9,en-us,f,e2e27886-5d25-4ffe-8008-2cd206f2ca60,f,f
KRF,OAG,Kramfors/Solleftea Airport,63.04861,17.76889,100,t,t,2,en-us,f,196abf98-29b8-4dd6-a9fe-6ad29b96f792,t,f
KRG,OAG,Karasabai,4.01667,-59.51667,-400,t,f,9,en-us,f,f0bbc492-26ef-4723-9358-f34844b2a641,f,f
KRI,OAG,Kikori,-7.41667,144.21667,1000,t,f,9,en-us,f,57d7496f-431b-4cfe-83e0-14e79865300a,f,f
KRJ,OAG,Karawari,-8.75,147.49722,1000,t,f,9,en-us,f,e9b79e2e-5c11-4ddb-9990-6051e06882fe,f,f
KRK,OAG,Krakow John Paul II - Balice Airport,50.07778,19.78472,100,t,t,1,en-us,f,237ee253-6935-4980-ae23-815e1ee76228,t,f
KRL,OAG,Korla Airport,41.69917,86.13028,800,t,t,2,en-us,f,782dec8d-b238-443e-876b-49eb0e0e9606,t,f
KRM,OAG,Karanambo,3.75,-59.31667,-400,t,NULL,3,en-us,f,NULL,f,f
KRN,OAG,Kiruna Airport,67.82194,20.33667,100,t,t,2,en-us,f,aa75f343-968e-4df9-9d9a-2ab15a03b611,t,f
KRO,OAG,Kurgan Airport,55.47083,65.41056,500,t,t,2,en-us,f,e270f57e-fedb-4a29-a82d-3e2ffdf7038a,t,f
KRP,OAG,Karup Airport,56.2975,9.12472,100,t,t,2,en-us,f,b3704faf-8308-4676-b3e4-6775a59c9382,t,f
KRQ,OAG,Kramatorsk,48.71667,37.61667,200,t,NULL,3,en-us,f,NULL,f,f
KRR,OAG,Krasnodar Airport,45.0325,39.16639,300,t,t,2,en-us,f,b87cd97b-355a-4c0f-a697-da503cb3bd62,t,f
KRS,OAG,Kristiansand Airport,58.20417,8.08528,100,t,t,1,en-us,f,bd0540fe-8d13-4375-bd29-6298f55cd0e6,t,f
KRT,OAG,Khartoum Airport,15.58944,32.55306,300,t,t,1,en-us,f,afa4eb63-a859-43cf-88b8-d8fa739ca26d,t,f
KRU,OAG,Kerau,-8.3,147.08333,1000,t,f,9,en-us,f,321ae262-b3c4-43a5-bf69-d6537877a749,f,f
KRV,OAG,Kimwarer,2.98333,36.11667,300,t,NULL,3,en-us,f,NULL,f,f
KRW,OAG,Turkmenbashi Airport,40.06083,53.00806,500,t,f,9,en-us,f,9e07258f-e105-4dfb-8a8c-56382bae427a,t,f
KRX,OAG,Kar Kar,-4.55,145.93333,1000,t,f,9,en-us,f,4ca5b256-c5a7-4ff6-8844-d291ed8ea806,f,f
KRY,OAG,Karamay Airport,45.46611,84.95389,800,t,t,2,en-us,f,dcf2355a-f6e3-4c6c-b735-a8df8d8cc199,t,f
KRZ,OAG,Kiri,-1.45,19,100,t,NULL,3,en-us,f,NULL,f,f
KSA,OAG,Kosrae Airport,5.35694,162.95833,1100,t,t,2,en-us,f,f375c5f9-2079-4936-b8a3-48a97bc0f932,t,f
KSB,OAG,Kasanombe,-6.38333,147.01667,1000,t,NULL,3,en-us,f,NULL,f,f
KSC,OAG,Kosice Airport,48.66306,21.24111,100,t,t,2,en-us,f,2cd56ca1-fee5-4068-8631-69b63034cfce,t,f
KSD,OAG,Karlstad Airport,59.44472,13.3375,100,t,t,2,en-us,f,9eaa87c9-0c6e-48b3-bfe8-288c8e6cdb64,t,f
KSE,OAG,Kasese Airport,0.185,30.10194,300,t,f,9,en-us,f,eebacc50-f10b-467a-8491-c523ae9a43a5,t,f
KSF,OAG,Kassel Calden Airport,51.40833,9.3775,100,t,f,9,en-us,f,1061750c-4959-4b64-9965-8d056cce23e4,t,f
KSG,OAG,Kisengan,-6.35,146.71667,1000,t,f,9,en-us,f,12220a68-3d9d-436f-9e11-d16f230955a1,f,f
KSH,OAG,Kermanshah Airport,34.34806,47.15667,330,t,t,1,en-us,f,9332fea8-15f9-4f30-8d4c-8fea96f75483,t,f
KSI,OAG,Kissidougou,9.16667,-10.11667,0,t,NULL,3,en-us,f,NULL,f,f
KSJ,OAG,Kasos Island Airport,35.42139,26.91,200,t,t,2,en-us,f,ad05a8fd-93de-46f0-8cea-b2807bb4de07,t,f
KSK,OAG,Karlskoga,59.33333,14.51667,100,t,f,9,en-us,f,97603f3c-93e0-4f7b-95ed-ad91bf7383bd,f,f
KSL,OAG,Kassala Airport,15.3875,36.32889,300,t,t,2,en-us,f,f4dad4c3-3b2f-42d8-800b-d3f543840547,t,f
KSM,OAG,St Mary's Airport,62.06056,-163.30083,-900,t,t,2,en-us,f,6d85cc74-6ed3-4296-af11-f39509498ff7,t,f
